Zipcode	Label	Proportion	Prevelance	COUNTYNAME
33523	Asian alone	0.01	0.04778338200159278	Hernando
33523	Asian alone	0.01	0.04778338200159278	Pasco
33523	Asian alone	0.01	6.105654366870188	Hernando
33523	Asian alone	0.01	6.105654366870188	Pasco
33523	Native Hawaiian and Other Pacific Islander alone	0	0.04778338200159278	Hernando
33523	Native Hawaiian and Other Pacific Islander alone	0	0.04778338200159278	Pasco
33523	Native Hawaiian and Other Pacific Islander alone	0	6.105654366870188	Hernando
33523	Native Hawaiian and Other Pacific Islander alone	0	6.105654366870188	Pasco
33525	White alone	0.91	7.24144634525661	Pasco
33525	Black or African American alone	0.08	7.24144634525661	Pasco
33525	American Indian and Alaska Native alone	0	7.24144634525661	Pasco
33525	Asian alone	0.01	7.24144634525661	Pasco
33525	Native Hawaiian and Other Pacific Islander alone	0	7.24144634525661	Pasco
33527	White alone	0.93	8.461436522661012	Hillsborough
33527	Black or African American alone	0.06	8.461436522661012	Hillsborough
33527	American Indian and Alaska Native alone	0	8.461436522661012	Hillsborough
33527	Asian alone	0.02	8.461436522661012	Hillsborough
33527	Native Hawaiian and Other Pacific Islander alone	0	8.461436522661012	Hillsborough
33540	White alone	0.97	0	Hillsborough
33540	White alone	0.97	0	Pasco
33540	White alone	0.97	6.25288950531669	Hillsborough
33540	White alone	0.97	6.25288950531669	Pasco
33540	Black or African American alone	0.02	0	Hillsborough
33540	Black or African American alone	0.02	0	Pasco
33540	Black or African American alone	0.02	6.25288950531669	Hillsborough
33540	Black or African American alone	0.02	6.25288950531669	Pasco
33540	American Indian and Alaska Native alone	0	0	Hillsborough
33540	American Indian and Alaska Native alone	0	0	Pasco
33540	American Indian and Alaska Native alone	0	6.25288950531669	Hillsborough
33540	American Indian and Alaska Native alone	0	6.25288950531669	Pasco
33540	Asian alone	0.01	0	Hillsborough
33540	Asian alone	0.01	0	Pasco
33540	Asian alone	0.01	6.25288950531669	Hillsborough
33540	Asian alone	0.01	6.25288950531669	Pasco
33540	Native Hawaiian and Other Pacific Islander alone	0	0	Hillsborough
33540	Native Hawaiian and Other Pacific Islander alone	0	0	Pasco
33540	Native Hawaiian and Other Pacific Islander alone	0	6.25288950531669	Hillsborough
33540	Native Hawaiian and Other Pacific Islander alone	0	6.25288950531669	Pasco
33541	White alone	0.88	6.760133259300388	Pasco
33541	Black or African American alone	0.08	6.760133259300388	Pasco
33541	American Indian and Alaska Native alone	0	6.760133259300388	Pasco
33541	Asian alone	0.04	6.760133259300388	Pasco
33541	Native Hawaiian and Other Pacific Islander alone	0	6.760133259300388	Pasco
33542	White alone	0.96	5.481253116924332	Pasco
33542	Black or African American alone	0.03	5.481253116924332	Pasco
33542	American Indian and Alaska Native alone	0.01	5.481253116924332	Pasco
33542	Asian alone	0.01	5.481253116924332	Pasco
33542	Native Hawaiian and Other Pacific Islander alone	0	5.481253116924332	Pasco
33543	White alone	0.82	7.227589146185538	Pasco
33543	Black or African American alone	0.12	7.227589146185538	Pasco
33543	American Indian and Alaska Native alone	0	7.227589146185538	Pasco
33543	Asian alone	0.06	7.227589146185538	Pasco
33543	Native Hawaiian and Other Pacific Islander alone	0	7.227589146185538	Pasco
33544	White alone	0.84	5.796998616383439	Pasco
33544	Black or African American alone	0.08	5.796998616383439	Pasco
33544	American Indian and Alaska Native alone	0.01	5.796998616383439	Pasco
33544	Asian alone	0.07	5.796998616383439	Pasco
33544	Native Hawaiian and Other Pacific Islander alone	0	5.796998616383439	Pasco
33545	White alone	0.76	6.584320130665578	Pasco
33545	Black or African American alone	0.2	6.584320130665578	Pasco
33545	American Indian and Alaska Native alone	0	6.584320130665578	Pasco
33545	Asian alone	0.04	6.584320130665578	Pasco
33545	Native Hawaiian and Other Pacific Islander alone	0	6.584320130665578	Pasco
33547	White alone	0.9	5.9095997220828345	Hillsborough
33547	White alone	0.9	5.9095997220828345	Polk
33547	White alone	0.9	0	Hillsborough
33547	White alone	0.9	0	Polk
33547	Black or African American alone	0.06	5.9095997220828345	Hillsborough
33547	Black or African American alone	0.06	5.9095997220828345	Polk
33547	Black or African American alone	0.06	0	Hillsborough
33547	Black or African American alone	0.06	0	Polk
33547	American Indian and Alaska Native alone	0	5.9095997220828345	Hillsborough
33547	American Indian and Alaska Native alone	0	5.9095997220828345	Polk
33547	American Indian and Alaska Native alone	0	0	Hillsborough
33547	American Indian and Alaska Native alone	0	0	Polk
33547	Asian alone	0.04	5.9095997220828345	Hillsborough
33547	Asian alone	0.04	5.9095997220828345	Polk
33547	Asian alone	0.04	0	Hillsborough
33547	Asian alone	0.04	0	Polk
33547	Native Hawaiian and Other Pacific Islander alone	0	5.9095997220828345	Hillsborough
33547	Native Hawaiian and Other Pacific Islander alone	0	5.9095997220828345	Polk
33547	Native Hawaiian and Other Pacific Islander alone	0	0	Hillsborough
33547	Native Hawaiian and Other Pacific Islander alone	0	0	Polk
33549	White alone	0.88	5.256139571063452	Hillsborough
33549	White alone	0.88	5.256139571063452	Pasco
33549	White alone	0.88	0.2833648183131459	Hillsborough
33549	White alone	0.88	0.2833648183131459	Pasco
33549	Black or African American alone	0.06	5.256139571063452	Hillsborough
33549	Black or African American alone	0.06	5.256139571063452	Pasco
33549	Black or African American alone	0.06	0.2833648183131459	Hillsborough
33549	Black or African American alone	0.06	0.2833648183131459	Pasco
33549	American Indian and Alaska Native alone	0.01	5.256139571063452	Hillsborough
33549	American Indian and Alaska Native alone	0.01	5.256139571063452	Pasco
33549	American Indian and Alaska Native alone	0.01	0.2833648183131459	Hillsborough
33549	American Indian and Alaska Native alone	0.01	0.2833648183131459	Pasco
33549	Asian alone	0.06	5.256139571063452	Hillsborough
33549	Asian alone	0.06	5.256139571063452	Pasco
33549	Asian alone	0.06	0.2833648183131459	Hillsborough
33549	Asian alone	0.06	0.2833648183131459	Pasco
33549	Native Hawaiian and Other Pacific Islander alone	0	5.256139571063452	Hillsborough
33549	Native Hawaiian and Other Pacific Islander alone	0	5.256139571063452	Pasco
33549	Native Hawaiian and Other Pacific Islander alone	0	0.2833648183131459	Hillsborough
33549	Native Hawaiian and Other Pacific Islander alone	0	0.2833648183131459	Pasco
33556	White alone	0.89	7.885428349581572	Hillsborough
33556	White alone	0.89	7.885428349581572	Pasco
33556	White alone	0.89	0.6643085152273316	Hillsborough
33556	White alone	0.89	0.6643085152273316	Pasco
33556	Black or African American alone	0.06	7.885428349581572	Hillsborough
33556	Black or African American alone	0.06	7.885428349581572	Pasco
33556	Black or African American alone	0.06	0.6643085152273316	Hillsborough
33556	Black or African American alone	0.06	0.6643085152273316	Pasco
33556	American Indian and Alaska Native alone	0	7.885428349581572	Hillsborough
33556	American Indian and Alaska Native alone	0	7.885428349581572	Pasco
33556	American Indian and Alaska Native alone	0	0.6643085152273316	Hillsborough
33556	American Indian and Alaska Native alone	0	0.6643085152273316	Pasco
33556	Asian alone	0.05	7.885428349581572	Hillsborough
33556	Asian alone	0.05	7.885428349581572	Pasco
33556	Asian alone	0.05	0.6643085152273316	Hillsborough
33556	Asian alone	0.05	0.6643085152273316	Pasco
33556	Native Hawaiian and Other Pacific Islander alone	0	7.885428349581572	Hillsborough
33556	Native Hawaiian and Other Pacific Islander alone	0	7.885428349581572	Pasco
33556	Native Hawaiian and Other Pacific Islander alone	0	0.6643085152273316	Hillsborough
33556	Native Hawaiian and Other Pacific Islander alone	0	0.6643085152273316	Pasco
33558	White alone	0.89	6.767568459254371	Hillsborough
33558	White alone	0.89	6.767568459254371	Pasco
33558	White alone	0.89	0.14434180138568128	Hillsborough
33558	White alone	0.89	0.14434180138568128	Pasco
33558	Black or African American alone	0.05	6.767568459254371	Hillsborough
33558	Black or African American alone	0.05	6.767568459254371	Pasco
33558	Black or African American alone	0.05	0.14434180138568128	Hillsborough
33558	Black or African American alone	0.05	0.14434180138568128	Pasco
33558	American Indian and Alaska Native alone	0	6.767568459254371	Hillsborough
33558	American Indian and Alaska Native alone	0	6.767568459254371	Pasco
33558	American Indian and Alaska Native alone	0	0.14434180138568128	Hillsborough
33558	American Indian and Alaska Native alone	0	0.14434180138568128	Pasco
33558	Asian alone	0.06	6.767568459254371	Hillsborough
33558	Asian alone	0.06	6.767568459254371	Pasco
33558	Asian alone	0.06	0.14434180138568128	Hillsborough
33558	Asian alone	0.06	0.14434180138568128	Pasco
33558	Native Hawaiian and Other Pacific Islander alone	0	6.767568459254371	Hillsborough
33558	Native Hawaiian and Other Pacific Islander alone	0	6.767568459254371	Pasco
33558	Native Hawaiian and Other Pacific Islander alone	0	0.14434180138568128	Hillsborough
33558	Native Hawaiian and Other Pacific Islander alone	0	0.14434180138568128	Pasco
33559	White alone	0.82	4.779949114924484	Hillsborough
33559	White alone	0.82	4.779949114924484	Pasco
33559	White alone	0.82	0.2002923185189195	Hillsborough
33559	White alone	0.82	0.2002923185189195	Pasco
33559	Black or African American alone	0.14	4.779949114924484	Hillsborough
33559	Black or African American alone	0.14	4.779949114924484	Pasco
33559	Black or African American alone	0.14	0.2002923185189195	Hillsborough
33559	Black or African American alone	0.14	0.2002923185189195	Pasco
33559	American Indian and Alaska Native alone	0	4.779949114924484	Hillsborough
33559	American Indian and Alaska Native alone	0	4.779949114924484	Pasco
33559	American Indian and Alaska Native alone	0	0.2002923185189195	Hillsborough
33559	American Indian and Alaska Native alone	0	0.2002923185189195	Pasco
33559	Asian alone	0.04	4.779949114924484	Hillsborough
33559	Asian alone	0.04	4.779949114924484	Pasco
33559	Asian alone	0.04	0.2002923185189195	Hillsborough
33559	Asian alone	0.04	0.2002923185189195	Pasco
33559	Native Hawaiian and Other Pacific Islander alone	0	4.779949114924484	Hillsborough
33559	Native Hawaiian and Other Pacific Islander alone	0	4.779949114924484	Pasco
33559	Native Hawaiian and Other Pacific Islander alone	0	0.2002923185189195	Hillsborough
33559	Native Hawaiian and Other Pacific Islander alone	0	0.2002923185189195	Pasco
33563	White alone	0.77	8.133271501444726	Hillsborough
33563	Black or African American alone	0.21	8.133271501444726	Hillsborough
33563	American Indian and Alaska Native alone	0	8.133271501444726	Hillsborough
33563	Asian alone	0.01	8.133271501444726	Hillsborough
33563	Native Hawaiian and Other Pacific Islander alone	0	8.133271501444726	Hillsborough
33565	White alone	0.96	5.693013882669055	Hillsborough
33565	Black or African American alone	0.02	5.693013882669055	Hillsborough
33565	American Indian and Alaska Native alone	0.01	5.693013882669055	Hillsborough
33565	Asian alone	0.02	5.693013882669055	Hillsborough
33565	Native Hawaiian and Other Pacific Islander alone	0	5.693013882669055	Hillsborough
33566	White alone	0.93	7.928388746803069	Hillsborough
33566	Black or African American alone	0.04	7.928388746803069	Hillsborough
33566	American Indian and Alaska Native alone	0	7.928388746803069	Hillsborough
33566	Asian alone	0.02	7.928388746803069	Hillsborough
33566	Native Hawaiian and Other Pacific Islander alone	0	7.928388746803069	Hillsborough
33567	White alone	0.88	7.027470274702748	Hillsborough
33567	Black or African American alone	0.11	7.027470274702748	Hillsborough
33567	American Indian and Alaska Native alone	0	7.027470274702748	Hillsborough
33567	Asian alone	0.01	7.027470274702748	Hillsborough
33567	Native Hawaiian and Other Pacific Islander alone	0	7.027470274702748	Hillsborough
33569	White alone	0.81	6.02981506223191	Hillsborough
33569	Black or African American alone	0.14	6.02981506223191	Hillsborough
33569	American Indian and Alaska Native alone	0	6.02981506223191	Hillsborough
33569	Asian alone	0.04	6.02981506223191	Hillsborough
33569	Native Hawaiian and Other Pacific Islander alone	0	6.02981506223191	Hillsborough
33570	White alone	0.83	8.549404344779257	Hillsborough
33570	Black or African American alone	0.16	8.549404344779257	Hillsborough
33570	American Indian and Alaska Native alone	0	8.549404344779257	Hillsborough
33570	Asian alone	0.01	8.549404344779257	Hillsborough
33570	Native Hawaiian and Other Pacific Islander alone	0	8.549404344779257	Hillsborough
33572	White alone	0.89	6.364082433758587	Hillsborough
33572	Black or African American alone	0.07	6.364082433758587	Hillsborough
33572	American Indian and Alaska Native alone	0.01	6.364082433758587	Hillsborough
33572	Asian alone	0.03	6.364082433758587	Hillsborough
33572	Native Hawaiian and Other Pacific Islander alone	0	6.364082433758587	Hillsborough
33573	White alone	0.92	7.207596029348295	Hillsborough
33573	Black or African American alone	0.07	7.207596029348295	Hillsborough
33573	American Indian and Alaska Native alone	0	7.207596029348295	Hillsborough
33573	Asian alone	0.01	7.207596029348295	Hillsborough
33573	Native Hawaiian and Other Pacific Islander alone	0	7.207596029348295	Hillsborough
33578	White alone	0.74	7.502953168463971	Hillsborough
33578	Black or African American alone	0.23	7.502953168463971	Hillsborough
33578	American Indian and Alaska Native alone	0	7.502953168463971	Hillsborough
33578	Asian alone	0.03	7.502953168463971	Hillsborough
33578	Native Hawaiian and Other Pacific Islander alone	0	7.502953168463971	Hillsborough
33579	White alone	0.74	7.240661019302874	Hillsborough
33579	Black or African American alone	0.21	7.240661019302874	Hillsborough
33579	American Indian and Alaska Native alone	0	7.240661019302874	Hillsborough
33579	Asian alone	0.04	7.240661019302874	Hillsborough
33579	Native Hawaiian and Other Pacific Islander alone	0	7.240661019302874	Hillsborough
33584	White alone	0.8	6.306440779162624	Hillsborough
33584	Black or African American alone	0.16	6.306440779162624	Hillsborough
33584	American Indian and Alaska Native alone	0	6.306440779162624	Hillsborough
33584	Asian alone	0.04	6.306440779162624	Hillsborough
33584	Native Hawaiian and Other Pacific Islander alone	0	6.306440779162624	Hillsborough
33592	White alone	0.84	5.94145158496449	Hillsborough
33592	Black or African American alone	0.14	5.94145158496449	Hillsborough
33592	American Indian and Alaska Native alone	0	5.94145158496449	Hillsborough
33592	Asian alone	0.02	5.94145158496449	Hillsborough
33592	Native Hawaiian and Other Pacific Islander alone	0	5.94145158496449	Hillsborough
33594	White alone	0.82	6.201883174494148	Hillsborough
33594	Black or African American alone	0.13	6.201883174494148	Hillsborough
33594	American Indian and Alaska Native alone	0	6.201883174494148	Hillsborough
33594	Asian alone	0.05	6.201883174494148	Hillsborough
33594	Native Hawaiian and Other Pacific Islander alone	0	6.201883174494148	Hillsborough
33596	White alone	0.88	5.173532273759325	Hillsborough
33596	Black or African American alone	0.09	5.173532273759325	Hillsborough
33596	American Indian and Alaska Native alone	0	5.173532273759325	Hillsborough
33596	Asian alone	0.03	5.173532273759325	Hillsborough
33596	Native Hawaiian and Other Pacific Islander alone	0	5.173532273759325	Hillsborough
33598	White alone	0.82	10.507156036503266	Hillsborough
33598	White alone	0.82	10.507156036503266	Manatee
33598	White alone	0.82	0.0199471400787912	Hillsborough
33598	White alone	0.82	0.0199471400787912	Manatee
33598	Black or African American alone	0.15	10.507156036503266	Hillsborough
33598	Black or African American alone	0.15	10.507156036503266	Manatee
33598	Black or African American alone	0.15	0.0199471400787912	Hillsborough
33598	Black or African American alone	0.15	0.0199471400787912	Manatee
33598	American Indian and Alaska Native alone	0	10.507156036503266	Hillsborough
33598	American Indian and Alaska Native alone	0	10.507156036503266	Manatee
33598	American Indian and Alaska Native alone	0	0.0199471400787912	Hillsborough
33598	American Indian and Alaska Native alone	0	0.0199471400787912	Manatee
33598	Asian alone	0.02	10.507156036503266	Hillsborough
33598	Asian alone	0.02	10.507156036503266	Manatee
33598	Asian alone	0.02	0.0199471400787912	Hillsborough
33598	Asian alone	0.02	0.0199471400787912	Manatee
33598	Native Hawaiian and Other Pacific Islander alone	0	10.507156036503266	Hillsborough
33598	Native Hawaiian and Other Pacific Islander alone	0	10.507156036503266	Manatee
33598	Native Hawaiian and Other Pacific Islander alone	0	0.0199471400787912	Hillsborough
33598	Native Hawaiian and Other Pacific Islander alone	0	0.0199471400787912	Manatee
33602	White alone	0.77	11.26652123700757	Hillsborough
33602	Black or African American alone	0.19	11.26652123700757	Hillsborough
33602	American Indian and Alaska Native alone	0	11.26652123700757	Hillsborough
33602	Asian alone	0.04	11.26652123700757	Hillsborough
33602	Native Hawaiian and Other Pacific Islander alone	0	11.26652123700757	Hillsborough
33603	White alone	0.71	7.296639520733876	Hillsborough
33603	Black or African American alone	0.28	7.296639520733876	Hillsborough
33603	American Indian and Alaska Native alone	0	7.296639520733876	Hillsborough
33603	Asian alone	0.01	7.296639520733876	Hillsborough
33603	Native Hawaiian and Other Pacific Islander alone	0	7.296639520733876	Hillsborough
33604	White alone	0.72	6.82001817998182	Hillsborough
33604	Black or African American alone	0.26	6.82001817998182	Hillsborough
33604	American Indian and Alaska Native alone	0.01	6.82001817998182	Hillsborough
33604	Asian alone	0.02	6.82001817998182	Hillsborough
33604	Native Hawaiian and Other Pacific Islander alone	0	6.82001817998182	Hillsborough
33605	White alone	0.42	8.382894364202775	Hillsborough
33605	Black or African American alone	0.58	8.382894364202775	Hillsborough
33605	American Indian and Alaska Native alone	0	8.382894364202775	Hillsborough
33605	Asian alone	0.01	8.382894364202775	Hillsborough
33605	Native Hawaiian and Other Pacific Islander alone	0	8.382894364202775	Hillsborough
33607	White alone	0.7	13.328412073490814	Hillsborough
33607	Black or African American alone	0.27	13.328412073490814	Hillsborough
33607	American Indian and Alaska Native alone	0	13.328412073490814	Hillsborough
33607	Asian alone	0.03	13.328412073490814	Hillsborough
33607	Native Hawaiian and Other Pacific Islander alone	0	13.328412073490814	Hillsborough
33609	White alone	0.92	8.553383786138182	Hillsborough
33609	Black or African American alone	0.04	8.553383786138182	Hillsborough
33609	American Indian and Alaska Native alone	0	8.553383786138182	Hillsborough
33609	Asian alone	0.04	8.553383786138182	Hillsborough
33609	Native Hawaiian and Other Pacific Islander alone	0	8.553383786138182	Hillsborough
33610	White alone	0.37	7.487339473065664	Hillsborough
33610	Black or African American alone	0.6	7.487339473065664	Hillsborough
33610	American Indian and Alaska Native alone	0	7.487339473065664	Hillsborough
33610	Asian alone	0.03	7.487339473065664	Hillsborough
33610	Native Hawaiian and Other Pacific Islander alone	0	7.487339473065664	Hillsborough
33611	White alone	0.88	7.375264590263078	Hillsborough
33611	Black or African American alone	0.07	7.375264590263078	Hillsborough
33611	American Indian and Alaska Native alone	0	7.375264590263078	Hillsborough
33611	Asian alone	0.04	7.375264590263078	Hillsborough
33611	Native Hawaiian and Other Pacific Islander alone	0	7.375264590263078	Hillsborough
33612	White alone	0.61	6.760073437047058	Hillsborough
33612	Black or African American alone	0.36	6.760073437047058	Hillsborough
33612	American Indian and Alaska Native alone	0.01	6.760073437047058	Hillsborough
33612	Asian alone	0.02	6.760073437047058	Hillsborough
33612	Native Hawaiian and Other Pacific Islander alone	0	6.760073437047058	Hillsborough
33613	White alone	0.72	8.80066170388751	Hillsborough
33613	Black or African American alone	0.21	8.80066170388751	Hillsborough
33613	American Indian and Alaska Native alone	0.01	8.80066170388751	Hillsborough
33613	Asian alone	0.06	8.80066170388751	Hillsborough
33613	Native Hawaiian and Other Pacific Islander alone	0	8.80066170388751	Hillsborough
33614	White alone	0.83	11.284141867101509	Hillsborough
33614	Black or African American alone	0.14	11.284141867101509	Hillsborough
33614	American Indian and Alaska Native alone	0.01	11.284141867101509	Hillsborough
33614	Asian alone	0.02	11.284141867101509	Hillsborough
33614	Native Hawaiian and Other Pacific Islander alone	0	11.284141867101509	Hillsborough
33615	White alone	0.84	9.521805017679744	Hillsborough
33615	Black or African American alone	0.1	9.521805017679744	Hillsborough
33615	American Indian and Alaska Native alone	0	9.521805017679744	Hillsborough
33615	Asian alone	0.05	9.521805017679744	Hillsborough
33615	Native Hawaiian and Other Pacific Islander alone	0	9.521805017679744	Hillsborough
33617	White alone	0.55	5.893636306148689	Hillsborough
33617	Black or African American alone	0.39	5.893636306148689	Hillsborough
33617	American Indian and Alaska Native alone	0	5.893636306148689	Hillsborough
33617	Asian alone	0.05	5.893636306148689	Hillsborough
33617	Native Hawaiian and Other Pacific Islander alone	0	5.893636306148689	Hillsborough
33618	White alone	0.88	6.792921906990348	Hillsborough
33618	Black or African American alone	0.07	6.792921906990348	Hillsborough
33618	American Indian and Alaska Native alone	0	6.792921906990348	Hillsborough
33618	Asian alone	0.05	6.792921906990348	Hillsborough
33618	Native Hawaiian and Other Pacific Islander alone	0	6.792921906990348	Hillsborough
33619	White alone	0.54	8.717449865309787	Hillsborough
33619	Black or African American alone	0.44	8.717449865309787	Hillsborough
33619	American Indian and Alaska Native alone	0	8.717449865309787	Hillsborough
33619	Asian alone	0.02	8.717449865309787	Hillsborough
33619	Native Hawaiian and Other Pacific Islander alone	0	8.717449865309787	Hillsborough
33624	White alone	0.86	7.039670376604779	Hillsborough
33624	Black or African American alone	0.1	7.039670376604779	Hillsborough
33624	American Indian and Alaska Native alone	0	7.039670376604779	Hillsborough
33624	Asian alone	0.04	7.039670376604779	Hillsborough
33624	Native Hawaiian and Other Pacific Islander alone	0	7.039670376604779	Hillsborough
33625	White alone	0.82	8.23292437282549	Hillsborough
33625	Black or African American alone	0.13	8.23292437282549	Hillsborough
33625	American Indian and Alaska Native alone	0	8.23292437282549	Hillsborough
33625	Asian alone	0.05	8.23292437282549	Hillsborough
33625	Native Hawaiian and Other Pacific Islander alone	0	8.23292437282549	Hillsborough
33626	White alone	0.85	5.975343980743584	Hillsborough
33626	Black or African American alone	0.04	5.975343980743584	Hillsborough
33626	American Indian and Alaska Native alone	0	5.975343980743584	Hillsborough
33626	Asian alone	0.11	5.975343980743584	Hillsborough
33626	Native Hawaiian and Other Pacific Islander alone	0	5.975343980743584	Hillsborough
33629	White alone	0.96	7.246591035068918	Hillsborough
33629	Black or African American alone	0.01	7.246591035068918	Hillsborough
33629	American Indian and Alaska Native alone	0	7.246591035068918	Hillsborough
33629	Asian alone	0.02	7.246591035068918	Hillsborough
33629	Native Hawaiian and Other Pacific Islander alone	0	7.246591035068918	Hillsborough
33634	White alone	0.8	9.406223865487037	Hillsborough
33634	Black or African American alone	0.15	9.406223865487037	Hillsborough
33634	American Indian and Alaska Native alone	0	9.406223865487037	Hillsborough
33634	Asian alone	0.05	9.406223865487037	Hillsborough
33634	Native Hawaiian and Other Pacific Islander alone	0	9.406223865487037	Hillsborough
33647	White alone	0.66	5.003943439806209	Hillsborough
33647	Black or African American alone	0.17	5.003943439806209	Hillsborough
33647	American Indian and Alaska Native alone	0	5.003943439806209	Hillsborough
33647	Asian alone	0.16	5.003943439806209	Hillsborough
33647	Native Hawaiian and Other Pacific Islander alone	0	5.003943439806209	Hillsborough
33701	White alone	0.82	11.838758901322482	Pinellas
33701	Black or African American alone	0.17	11.838758901322482	Pinellas
33701	American Indian and Alaska Native alone	0	11.838758901322482	Pinellas
33701	Asian alone	0.01	11.838758901322482	Pinellas
33701	Native Hawaiian and Other Pacific Islander alone	0	11.838758901322482	Pinellas
33702	White alone	0.85	6.249414410193947	Pinellas
33702	Black or African American alone	0.11	6.249414410193947	Pinellas
33702	American Indian and Alaska Native alone	0	6.249414410193947	Pinellas
33702	Asian alone	0.04	6.249414410193947	Pinellas
33702	Native Hawaiian and Other Pacific Islander alone	0	6.249414410193947	Pinellas
33703	White alone	0.93	6.155881551811355	Pinellas
33703	Black or African American alone	0.04	6.155881551811355	Pinellas
33703	American Indian and Alaska Native alone	0	6.155881551811355	Pinellas
33703	Asian alone	0.03	6.155881551811355	Pinellas
33703	Native Hawaiian and Other Pacific Islander alone	0	6.155881551811355	Pinellas
33704	White alone	0.95	5.3821693557884815	Pinellas
33704	Black or African American alone	0.03	5.3821693557884815	Pinellas
33704	American Indian and Alaska Native alone	0	5.3821693557884815	Pinellas
33704	Asian alone	0.01	5.3821693557884815	Pinellas
33704	Native Hawaiian and Other Pacific Islander alone	0	5.3821693557884815	Pinellas
33705	White alone	0.42	8.701528225387255	Pinellas
33705	Black or African American alone	0.55	8.701528225387255	Pinellas
33705	American Indian and Alaska Native alone	0.01	8.701528225387255	Pinellas
33705	Asian alone	0.02	8.701528225387255	Pinellas
33705	Native Hawaiian and Other Pacific Islander alone	0	8.701528225387255	Pinellas
33706	White alone	0.97	6.029042338092029	Pinellas
33706	Black or African American alone	0.01	6.029042338092029	Pinellas
33706	American Indian and Alaska Native alone	0	6.029042338092029	Pinellas
33706	Asian alone	0.02	6.029042338092029	Pinellas
33706	Native Hawaiian and Other Pacific Islander alone	0	6.029042338092029	Pinellas
33707	White alone	0.91	6.504623087172447	Pinellas
33707	Black or African American alone	0.08	6.504623087172447	Pinellas
33707	American Indian and Alaska Native alone	0	6.504623087172447	Pinellas
33707	Asian alone	0.01	6.504623087172447	Pinellas
33707	Native Hawaiian and Other Pacific Islander alone	0	6.504623087172447	Pinellas
33708	White alone	0.97	5.6208418827333215	Pinellas
33708	Black or African American alone	0.01	5.6208418827333215	Pinellas
33708	American Indian and Alaska Native alone	0	5.6208418827333215	Pinellas
33708	Asian alone	0.02	5.6208418827333215	Pinellas
33708	Native Hawaiian and Other Pacific Islander alone	0	5.6208418827333215	Pinellas
33709	White alone	0.87	7.059588122994436	Pinellas
33709	Black or African American alone	0.05	7.059588122994436	Pinellas
33709	American Indian and Alaska Native alone	0.01	7.059588122994436	Pinellas
33709	Asian alone	0.07	7.059588122994436	Pinellas
33709	Native Hawaiian and Other Pacific Islander alone	0	7.059588122994436	Pinellas
33710	White alone	0.91	6.510431885921338	Pinellas
33710	Black or African American alone	0.06	6.510431885921338	Pinellas
33710	American Indian and Alaska Native alone	0	6.510431885921338	Pinellas
33710	Asian alone	0.03	6.510431885921338	Pinellas
33710	Native Hawaiian and Other Pacific Islander alone	0	6.510431885921338	Pinellas
33712	White alone	0.28	8.557684533915435	Pinellas
33712	Black or African American alone	0.71	8.557684533915435	Pinellas
33712	American Indian and Alaska Native alone	0	8.557684533915435	Pinellas
33712	Asian alone	0.01	8.557684533915435	Pinellas
33712	Native Hawaiian and Other Pacific Islander alone	0	8.557684533915435	Pinellas
33713	White alone	0.79	6.37442809447261	Pinellas
33713	Black or African American alone	0.1	6.37442809447261	Pinellas
33713	American Indian and Alaska Native alone	0	6.37442809447261	Pinellas
33713	Asian alone	0.1	6.37442809447261	Pinellas
33713	Native Hawaiian and Other Pacific Islander alone	0	6.37442809447261	Pinellas
33714	White alone	0.78	5.35991950974115	Pinellas
33714	Black or African American alone	0.12	5.35991950974115	Pinellas
33714	American Indian and Alaska Native alone	0	5.35991950974115	Pinellas
33714	Asian alone	0.1	5.35991950974115	Pinellas
33714	Native Hawaiian and Other Pacific Islander alone	0	5.35991950974115	Pinellas
33716	White alone	0.79	7.932244271461462	Pinellas
33716	Black or African American alone	0.14	7.932244271461462	Pinellas
33716	American Indian and Alaska Native alone	0	7.932244271461462	Pinellas
33716	Asian alone	0.06	7.932244271461462	Pinellas
33716	Native Hawaiian and Other Pacific Islander alone	0	7.932244271461462	Pinellas
33755	White alone	0.73	7.360234445446348	Pinellas
33755	Black or African American alone	0.25	7.360234445446348	Pinellas
33755	American Indian and Alaska Native alone	0.01	7.360234445446348	Pinellas
33755	Asian alone	0.01	7.360234445446348	Pinellas
33755	Native Hawaiian and Other Pacific Islander alone	0	7.360234445446348	Pinellas
33756	White alone	0.84	8.836949162520973	Pinellas
33756	Black or African American alone	0.14	8.836949162520973	Pinellas
33756	American Indian and Alaska Native alone	0	8.836949162520973	Pinellas
33756	Asian alone	0.02	8.836949162520973	Pinellas
33756	Native Hawaiian and Other Pacific Islander alone	0	8.836949162520973	Pinellas
33759	White alone	0.92	6.8490897126562835	Pinellas
33759	Black or African American alone	0.06	6.8490897126562835	Pinellas
33759	American Indian and Alaska Native alone	0	6.8490897126562835	Pinellas
33759	Asian alone	0.02	6.8490897126562835	Pinellas
33759	Native Hawaiian and Other Pacific Islander alone	0.01	6.8490897126562835	Pinellas
33760	White alone	0.76	6.806645131518228	Pinellas
33760	Black or African American alone	0.19	6.806645131518228	Pinellas
33760	American Indian and Alaska Native alone	0	6.806645131518228	Pinellas
33760	Asian alone	0.06	6.806645131518228	Pinellas
33760	Native Hawaiian and Other Pacific Islander alone	0	6.806645131518228	Pinellas
33761	White alone	0.94	5.2440133373749624	Pinellas
